time,pitch_s1,yaw_s1,roll_s1,pitch_s2,yaw_s2,roll_s2
5.438766666666667,6.434,-18.089,-5.008,5.67,26.701,2.069
5.472133333333334,6.505,-18.09,-4.911,4.885,26.706,1.735
5.5055000000000005,6.54,-18.189,-4.122,4.506,26.669,2.209
5.538866666666666,6.474,-18.07,-3.993,4.425,26.638,1.958
5.572233333333333,6.155,-17.625,-3.874,4.56,26.106,2.41
5.6056,5.791,-17.718,-3.563,4.641,26.33,2.3
5.638966666666667,5.962,-16.96,-3.61,4.722,26.085,2.276
5.672333333333333,6.672,-16.808,-3.725,4.467,25.501,2.149
5.7057,7.181,-16.494,-3.848,4.672,26.046,1.95
5.739066666666667,7.264,-16.634,-3.931,4.321,25.875,2.145
5.772433333333334,6.431,-15.743,-4.195,4.396,25.894,2.226
5.8058000000000005,6.044,-16.008,-3.895,4.422,26.167,2.234
5.839166666666666,6.062,-16.276,-3.844,4.053,26.224,1.968
5.872533333333333,5.793,-16.445,-3.406,4.09,26.577,1.951
5.9059,5.872,-16.994,-2.757,3.823,26.492,1.899
5.939266666666667,5.002,-16.921,-2.894,3.856,26.467,2.061
5.9726333333333335,4.836,-17.004,-3.192,3.533,25.906,2.256
6.006,4.672,-16.78,-3.613,3.501,26.172,2.442
6.039366666666667,4.563,-16.936,-3.683,3.081,25.968,2.444
6.072733333333334,4.22,-16.698,-4.183,3.139,25.849,2.752
6.1061000000000005,4.052,-15.855,-3.971,3.227,26.058,3.287
6.139466666666666,3.991,-15.332,-4.011,2.554,25.705,2.861
6.172833333333333,4.449,-15.494,-3.763,2.349,25.369,3.068
6.2062,4.168,-14.886,-3.497,1.396,25.022,2.812
6.239566666666667,4.303,-14.557,-3.542,1.332,24.446,2.746
6.2729333333333335,4.616,-15.057,-3.527,1.608,24.053,3.219
6.3063,4.864,-15.284,-3.501,1.538,23.818,3.466
6.339666666666667,4.773,-15.088,-3.425,1.796,23.717,3.861
6.373033333333334,5.18,-15.402,-3.563,1.049,23.922,3.811
6.4064000000000005,5.548,-14.981,-3.674,0.985,23.838,3.872
6.439766666666666,5.004,-14.505,-4.058,0.423,22.948,4.171
6.473133333333333,4.889,-14.183,-4.132,0.175,23.228,4.447
6.5065,4.432,-14.245,-3.697,0.188,22.964,4.616
6.539866666666667,4.163,-14.023,-3.903,0.022,22.681,4.602
6.5732333333333335,4.386,-14.918,-3.805,0.491,22.797,4.572
6.6066,3.852,-14.632,-3.865,0.885,22.261,4.767
6.639966666666667,4.236,-14.606,-3.449,1.286,22.252,5.008
6.673333333333334,4.451,-14.973,-3.558,1.378,22.066,5.107
6.7067000000000005,5.345,-14.719,-3.502,1.079,21.17,5.027
6.740066666666666,4.901,-14.405,-2.703,1.16,21.337,5.289
6.773433333333333,6.496,-14.727,-2.3,0.737,21.0,5.404
6.8068,7.199,-14.72,-2.169,1.125,20.834,5.748
6.840166666666667,8.206,-14.83,-2.182,1.01,20.915,5.932
6.8735333333333335,7.593,-14.96,-2.026,0.654,20.729,5.57
6.9069,6.784,-14.814,-1.822,0.904,20.351,6.018
6.940266666666667,6.717,-14.537,-1.729,0.998,20.215,5.937
6.973633333333334,5.74,-14.427,-1.938,0.993,20.381,6.164
7.007000000000001,5.472,-14.114,-1.814,0.471,19.925,6.395
7.040366666666666,4.594,-13.77,-2.225,0.742,19.909,6.511
7.073733333333333,4.215,-13.73,-2.667,0.231,20.079,6.451
7.1071,4.486,-13.339,-2.892,0.285,19.866,6.81
7.140466666666667,4.094,-13.621,-3.136,-0.314,19.986,6.644
7.1738333333333335,4.487,-13.54,-3.209,-0.119,20.356,6.686
7.2072,4.262,-13.085,-2.935,-0.208,20.124,6.67
7.240566666666667,4.885,-12.71,-2.332,-0.357,20.086,6.681
7.273933333333334,4.641,-12.129,-1.925,-0.542,19.89,6.622
7.307300000000001,4.32,-12.311,-2.157,-0.494,19.76,6.881
7.340666666666666,3.753,-11.682,-2.395,-0.603,20.081,6.93
7.374033333333333,3.613,-11.337,-3.065,-0.294,19.846,6.905
7.4074,3.316,-12.047,-4.096,0.273,20.082,6.746
7.440766666666667,2.954,-12.223,-4.455,0.0,20.169,6.626
7.474133333333333,2.86,-11.259,-4.853,0.366,19.905,6.91
7.5075,3.787,-10.82,-4.749,0.293,19.428,6.787
7.540866666666667,3.51,-10.865,-4.74,0.4,19.763,6.795
7.574233333333334,3.534,-10.886,-4.519,0.803,20.006,6.865
7.6076,3.732,-10.613,-3.982,0.983,19.994,6.933
7.640966666666666,3.047,-10.727,-3.941,0.463,19.654,6.653
7.674333333333333,3.037,-10.453,-3.954,0.596,19.327,6.695
7.7077,3.681,-10.506,-4.084,0.299,19.487,6.575
7.741066666666667,3.434,-10.42,-4.381,0.356,19.652,6.626
7.774433333333333,3.084,-10.929,-4.662,-0.069,19.325,6.585
7.8078,2.512,-10.179,-4.098,-0.239,19.338,6.27
7.841166666666667,2.244,-9.897,-3.308,-0.487,19.32,6.462
7.874533333333334,1.433,-9.157,-3.094,-1.059,19.434,6.597
7.9079,0.541,-9.162,-3.204,-1.179,18.934,6.658
7.941266666666666,0.262,-10.419,-2.829,-1.081,18.715,6.744
7.974633333333333,-0.006,-9.62,-2.758,-0.707,18.448,6.95
8.008000000000001,0.326,-9.656,-2.47,-0.884,18.077,6.837
8.041366666666667,0.667,-9.936,-1.884,-0.916,17.997,6.706
8.074733333333333,0.704,-10.002,-1.781,-0.506,17.79,6.592
8.1081,0.403,-9.667,-1.695,-0.541,17.513,6.355
8.141466666666666,0.459,-8.741,-0.989,-0.505,17.298,6.113
8.174833333333334,-0.064,-7.876,-1.156,-0.316,17.712,6.083
8.2082,-0.538,-8.281,-1.424,-0.377,17.611,6.196
8.241566666666667,-1.012,-7.852,-1.774,-0.513,17.69,6.362
8.274933333333333,-2.543,-7.557,-1.138,-0.847,17.304,6.501
8.308300000000001,-3.158,-6.508,-2.626,-0.966,17.134,6.636
8.341666666666667,-3.758,-6.275,-2.299,-1.08,17.081,6.285
8.375033333333333,-2.733,-9.027,-4.342,-1.18,17.212,6.607
8.4084,-2.103,-6.914,-5.319,-1.219,16.9,6.417
8.441766666666666,-1.161,-5.691,-6.055,-1.751,16.518,5.95
8.475133333333334,-0.89,-3.981,-4.452,-1.732,16.291,6.177
8.5085,-0.8,-4.379,-3.665,-2.06,15.83,6.133
8.541866666666667,-1.298,-1.032,-3.317,-1.889,15.67,6.216
8.575233333333333,-2.295,-0.35,-3.382,-2.246,15.733,6.582
8.608600000000001,-2.982,-2.919,-3.059,-2.225,15.331,6.139
8.641966666666667,-3.093,-3.076,-2.747,-2.049,15.181,5.932
8.675333333333333,-3.183,-3.641,-2.344,-1.602,15.412,6.241
8.7087,-3.959,-3.678,-2.25,-1.546,14.994,6.109
8.742066666666666,-4.977,-4.02,-1.723,-1.408,15.201,6.135
8.775433333333334,-5.682,-3.942,-1.651,-1.31,15.578,6.124
8.8088,-6.82,-3.822,-1.16,-1.153,15.637,6.097
8.842166666666667,-7.379,-3.102,-1.126,-1.178,15.411,6.31
8.875533333333333,-8.396,-3.282,-1.017,-1.286,15.688,6.602
8.908900000000001,-7.706,-3.132,-0.961,-1.499,15.513,6.733
8.942266666666667,-7.211,-2.981,-0.82,-1.091,14.905,6.683
8.975633333333333,-6.729,-2.647,-0.699,-1.524,15.153,7.111
9.009,-6.234,-2.194,-0.616,-0.807,15.277,7.35
9.042366666666666,-7.012,-2.358,-0.483,-0.905,15.346,7.601
9.075733333333334,-6.896,-2.829,-0.088,-0.76,15.417,8.004
9.1091,-7.99,-2.403,0.009,-0.649,15.345,8.002
9.142466666666667,-8.169,-2.288,0.187,-0.628,15.056,8.188
9.175833333333332,-9.223,-2.157,0.29,-0.692,15.007,7.922
9.2092,-9.486,-2.228,0.002,-0.348,14.44,8.094
9.242566666666669,-9.691,-2.588,-0.2,-0.705,14.248,8.135
9.275933333333333,-9.651,-2.882,-0.429,-0.345,14.19,8.062
9.3093,-9.555,-2.874,-0.855,-0.636,14.107,8.308
9.342666666666666,-8.938,-2.635,-1.097,-0.608,13.836,8.361
9.376033333333334,-8.008,-2.82,-1.646,-0.409,14.138,8.734
9.4094,-6.464,-3.278,-1.79,0.144,13.872,8.784
9.442766666666667,-6.003,-2.895,-2.691,-0.578,14.235,8.759
9.476133333333332,-4.761,-3.114,-3.198,-0.377,14.27,8.611
9.5095,-2.678,-3.334,-3.985,-0.503,14.054,8.708
9.542866666666669,-0.728,-3.544,-4.068,0.075,14.334,8.869
9.576233333333333,0.887,-3.549,-4.025,-0.373,14.361,8.822
9.6096,1.925,-3.319,-4.202,-0.237,14.452,9.037
9.642966666666666,2.998,-4.583,-4.716,-0.186,14.78,9.352
9.676333333333334,3.928,-4.428,-5.265,-0.069,14.635,9.131
9.7097,6.294,-4.412,-5.797,0.363,14.509,9.18
9.743066666666667,6.44,-4.658,-5.558,0.37,14.337,9.138
9.776433333333332,5.544,-4.784,-5.508,-0.104,14.385,8.909
9.8098,5.578,-4.199,-5.159,-0.321,14.657,9.019
9.843166666666669,5.464,-4.076,-5.245,-0.514,14.671,8.948
9.876533333333333,5.527,-3.636,-4.585,-0.435,14.768,9.319
9.9099,6.051,-3.893,-4.299,-0.14,14.572,9.225
9.943266666666666,5.787,-4.13,-4.222,0.395,14.662,9.111
9.976633333333334,5.107,-4.165,-3.452,0.859,15.089,9.144
10.01,4.04,-4.026,-3.234,0.39,14.786,8.937
10.043366666666667,3.508,-3.797,-2.925,0.885,14.867,9.122
10.076733333333332,3.525,-4.913,-3.391,-0.003,14.59,9.07
10.1101,3.974,-5.042,-3.375,0.164,14.457,8.839
10.143466666666669,2.899,-4.545,-3.26,0.416,14.708,8.911
10.176833333333333,2.519,-4.004,-3.099,0.203,14.675,8.651
10.2102,2.168,-3.86,-3.135,0.383,15.095,8.565
10.243566666666666,1.324,-4.366,-2.863,0.233,15.141,8.563
10.276933333333334,1.509,-4.468,-3.194,0.579,15.435,8.734
10.3103,1.523,-5.112,-3.304,0.334,15.48,8.687
10.343666666666667,1.874,-5.888,-4.005,0.35,15.516,8.783
10.377033333333332,1.676,-5.913,-4.126,-0.109,15.527,8.737
10.4104,1.593,-5.593,-4.23,0.093,15.555,8.798
10.443766666666669,1.439,-5.813,-4.038,-0.074,15.246,8.773
10.477133333333333,1.858,-5.959,-3.704,0.204,15.234,8.873
10.5105,0.118,-5.75,-3.467,0.257,15.286,8.926
10.543866666666666,0.353,-5.876,-2.98,0.68,15.319,8.725
10.577233333333334,0.638,-6.324,-2.525,0.145,15.27,8.813
10.6106,1.851,-5.892,-2.283,0.053,15.217,8.644
10.643966666666667,3.05,-5.731,-2.356,0.008,15.304,8.283
10.677333333333332,4.134,-5.663,-2.585,0.129,15.611,8.249
10.7107,4.087,-6.078,-3.153,0.2,15.238,7.641
10.744066666666669,4.568,-6.538,-3.728,0.24,15.177,7.812
10.777433333333333,4.961,-6.886,-4.296,-0.032,15.065,7.777
10.8108,4.899,-7.74,-4.314,-0.23,15.147,7.801
10.844166666666666,5.185,-8.154,-4.565,-0.561,15.093,7.644
10.877533333333334,5.519,-8.271,-4.419,-0.384,15.082,7.456
10.9109,6.019,-8.204,-4.58,-0.19,15.238,7.475
10.944266666666667,6.265,-8.288,-4.484,-0.188,15.568,7.45
10.977633333333332,6.158,-8.248,-3.986,-0.098,15.401,7.349
11.011,6.642,-8.325,-3.627,-0.206,15.879,7.244
11.044366666666669,6.954,-8.393,-3.39,-0.23,16.097,7.371
11.077733333333333,7.005,-8.924,-2.903,-0.366,16.425,7.569
11.1111,7.001,-8.966,-2.273,-0.234,17.008,7.913
11.144466666666666,7.286,-9.621,-1.069,-1.037,16.807,7.65
11.177833333333334,6.702,-9.715,-0.885,-0.67,16.71,7.683
11.2112,6.899,-9.283,-0.647,-0.974,16.593,7.535
11.244566666666667,7.22,-9.449,-0.389,-1.87,15.887,7.336
11.277933333333332,7.065,-9.803,0.407,-1.785,16.081,7.291
11.3113,7.236,-10.211,1.025,-1.082,16.284,7.554
11.344666666666669,7.31,-10.697,1.536,-1.311,17.158,7.641
11.378033333333333,7.504,-11.223,2.152,-1.341,17.348,7.646
11.4114,7.591,-11.362,2.181,-1.079,17.247,7.527
11.444766666666666,7.95,-11.929,2.079,-0.907,17.261,7.356
11.478133333333334,7.395,-12.436,1.576,-0.918,17.254,7.37
11.5115,7.459,-12.1,0.822,-1.195,17.569,7.274
11.544866666666667,7.168,-11.787,0.396,-0.599,17.723,7.117
11.578233333333332,7.415,-12.042,0.432,-0.878,17.823,7.194
11.6116,8.226,-11.973,0.274,-0.874,17.89,7.112
11.644966666666669,8.368,-12.308,0.228,-1.309,18.028,6.966
11.678333333333333,8.349,-12.392,0.233,-0.942,18.047,7.1
11.7117,8.225,-12.248,-0.2,-1.402,18.195,6.89
11.745066666666666,7.411,-12.086,-0.609,-1.229,18.132,6.83
11.778433333333334,7.232,-12.187,-0.976,-1.513,17.968,6.489
11.8118,6.309,-11.585,-0.967,-1.589,17.78,6.471
11.845166666666668,6.312,-11.902,-1.362,-1.529,18.229,6.554
11.878533333333332,5.091,-11.278,-0.596,-1.541,18.051,6.58
11.9119,5.144,-11.029,-0.422,-1.526,17.981,6.607
11.945266666666669,5.889,-11.165,-0.039,-1.354,18.26,6.714
11.978633333333333,5.637,-11.113,-0.085,-1.465,17.905,6.522
12.012,5.801,-11.127,0.114,-1.434,17.985,6.802
12.045366666666666,5.816,-11.497,0.084,-1.5,17.997,6.871
12.078733333333334,5.038,-11.88,-0.04,-1.177,18.202,6.676
12.1121,4.924,-12.149,-0.494,-1.234,18.143,6.652
12.145466666666668,4.916,-12.174,-0.703,-1.469,18.123,6.718
12.178833333333332,4.855,-12.707,-0.782,-1.535,18.191,6.851
12.2122,4.987,-12.513,-0.79,-1.283,18.339,6.652
12.245566666666669,4.905,-12.579,-0.946,-1.478,18.127,6.697
12.278933333333333,4.843,-12.61,-1.029,-1.612,18.041,6.445
12.3123,5.192,-12.447,-1.168,-1.503,18.273,6.468
12.345666666666666,5.497,-12.494,-1.177,-2.235,18.045,6.466
12.379033333333334,5.902,-12.371,-1.301,-2.317,18.202,6.458
12.4124,5.822,-12.329,-1.27,-2.249,18.062,6.522
12.445766666666668,5.695,-12.625,-1.405,-2.426,18.076,6.398
12.479133333333332,5.378,-12.516,-1.358,-2.18,18.107,6.646
12.5125,5.043,-12.679,-1.542,-2.455,18.251,6.781
12.545866666666669,4.738,-12.403,-1.69,-2.292,18.203,6.815
12.579233333333333,4.783,-12.774,-1.691,-2.249,17.795,6.603
12.6126,4.74,-12.977,-1.714,-2.19,17.845,6.612
12.645966666666666,4.571,-12.829,-1.913,-2.373,18.163,6.622
12.679333333333334,5.498,-13.185,-2.074,-2.501,18.143,6.668
12.7127,5.341,-13.235,-2.17,-2.448,18.186,6.671
12.746066666666668,5.575,-13.566,-2.237,-2.45,18.01,6.786
12.779433333333332,6.025,-14.301,-2.369,-1.934,18.236,6.438
12.8128,6.246,-13.864,-2.382,-2.102,18.032,6.479
12.846166666666669,6.227,-13.63,-2.455,-2.365,17.875,6.755
12.879533333333333,6.189,-13.771,-2.587,-2.314,17.46,6.266
12.9129,5.705,-13.591,-2.764,-2.337,17.28,6.21
12.946266666666666,5.469,-13.777,-2.754,-2.244,17.31,6.513
12.979633333333334,5.441,-14.271,-3.066,-2.384,17.212,6.481
13.013,4.417,-14.304,-2.959,-2.174,16.98,6.601
13.046366666666668,4.074,-15.1,-3.435,-2.163,17.203,6.378
13.079733333333332,3.866,-15.115,-3.686,-2.304,17.1,6.556
13.1131,2.888,-15.47,-4.493,-1.98,17.206,6.555
13.146466666666669,2.824,-15.873,-4.431,-1.968,16.985,6.581
13.179833333333333,1.755,-14.816,-4.438,-2.229,17.17,6.386
13.2132,1.941,-14.735,-4.687,-2.223,17.002,6.209
13.246566666666666,1.589,-14.625,-4.895,-2.69,16.493,6.496
13.279933333333334,1.508,-14.157,-5.018,-2.442,16.166,6.297
13.3133,1.071,-13.662,-4.984,-2.341,16.077,6.135
13.346666666666668,0.974,-13.326,-5.084,-1.43,16.661,5.932
13.380033333333332,0.651,-13.044,-5.222,-1.723,16.043,6.06
13.4134,0.429,-12.683,-4.884,-2.194,16.04,5.94
13.446766666666669,-0.105,-12.097,-4.168,-2.076,15.759,5.626
13.480133333333333,-0.428,-10.875,-4.06,-1.523,15.88,5.77
13.5135,0.186,-10.355,-4.057,-1.227,15.838,5.789
13.546866666666666,1.273,-10.343,-4.086,-0.924,15.745,5.943
13.580233333333334,2.18,-10.236,-3.971,-0.856,15.62,5.731
13.6136,2.5,-10.316,-3.596,-0.381,15.715,5.931
13.646966666666668,3.204,-11.122,-3.585,-0.386,15.885,5.936
13.680333333333332,3.547,-10.784,-3.074,-0.852,15.791,5.711
13.7137,3.5,-11.166,-2.709,-1.16,15.336,5.752
