time,pitch_s1,yaw_s1,roll_s1,pitch_s2,yaw_s2,roll_s2
2.569233333333333,8.774,-52.075,7.092,9.682,59.545,-10.802
2.6026,8.616,-51.756,7.771,9.09,60.24,-12.292
2.6359666666666666,8.687,-52.774,7.105,10.179,60.984,-11.823
2.6693333333333333,8.887,-52.505,6.849,9.444,60.131,-12.375
2.7027,8.906,-52.866,6.976,9.217,60.739,-13.008
2.736066666666667,8.936,-52.663,6.464,7.791,60.738,-13.345
2.769433333333333,9.279,-51.712,6.104,7.364,60.726,-13.417
2.8028,9.121,-51.549,6.116,7.441,60.537,-13.89
2.8361666666666667,9.156,-51.261,6.326,6.597,61.17,-15.189
2.869533333333333,8.895,-50.755,6.971,3.891,60.97,-17.692
2.9029000000000003,8.228,-49.424,7.571,4.758,61.313,-16.941
2.9362666666666666,9.209,-48.461,5.947,5.827,60.684,-15.426
2.9696333333333333,8.291,-44.45,6.163,5.819,59.824,-15.399
3.003,9.136,-40.959,6.898,5.502,59.665,-15.494
3.036366666666667,8.253,-37.591,7.766,5.967,59.355,-15.862
3.069733333333333,7.511,-34.679,8.156,5.846,58.637,-15.579
3.1031,7.425,-32.657,8.556,4.696,57.239,-15.492
3.1364666666666667,6.519,-30.279,8.598,5.293,54.838,-14.775
3.169833333333333,7.537,-27.655,7.796,4.869,52.664,-13.382
3.2032000000000003,7.458,-25.948,7.964,4.576,49.875,-13.01
3.2365666666666666,6.896,-22.735,7.948,6.06,45.997,-9.93
3.2699333333333334,6.058,-20.937,7.655,5.183,41.547,-9.305
3.3033,5.989,-19.592,7.234,5.085,38.33,-8.411
3.336666666666667,6.107,-16.176,6.596,5.631,33.832,-7.401
3.370033333333333,7.133,-14.514,6.375,5.535,29.664,-7.128
3.4034,6.31,-12.828,6.004,4.158,25.992,-6.403
3.4367666666666667,5.86,-10.562,6.251,4.746,22.731,-6.063
3.470133333333333,5.401,-8.822,5.984,4.709,20.932,-6.043
3.5035000000000003,5.309,-8.442,5.576,4.86,20.003,-5.614
3.5368666666666666,4.565,-7.776,5.494,4.461,18.179,-5.358
3.5702333333333334,4.25,-7.473,5.524,4.943,17.291,-5.376
3.6036,4.538,-7.316,5.726,3.467,16.174,-5.548
3.636966666666667,4.382,-7.056,5.554,3.529,15.669,-5.17
3.670333333333333,4.076,-6.632,5.574,4.075,14.896,-4.98
3.7037,3.572,-6.616,5.28,3.741,14.966,-4.543
3.7370666666666663,3.499,-6.309,5.036,3.779,14.736,-4.661
3.7704333333333335,3.619,-6.503,4.923,3.729,14.59,-4.749
3.8038,3.215,-6.338,5.119,3.78,14.243,-4.462
3.8371666666666666,3.328,-6.278,5.085,3.64,14.034,-4.38
3.870533333333333,3.441,-6.151,5.008,3.389,13.772,-4.657
3.9039,3.38,-5.419,5.097,3.276,13.419,-4.655
3.937266666666667,3.118,-5.295,5.296,3.575,12.875,-4.607
3.970633333333333,3.403,-5.68,5.355,3.946,12.879,-4.756
4.004,2.957,-4.841,5.189,4.077,12.857,-4.782
4.037366666666666,2.889,-5.264,5.127,4.303,13.251,-4.507
4.070733333333333,3.17,-5.413,5.092,4.239,13.35,-4.594
4.1041,2.919,-5.235,5.08,3.949,13.198,-4.485
4.137466666666667,2.599,-5.028,5.101,3.99,13.296,-4.279
4.170833333333333,2.737,-4.805,4.964,4.211,12.826,-4.374
4.2042,3.117,-4.726,4.841,3.893,12.548,-4.764
4.237566666666667,2.608,-4.43,5.027,3.773,11.605,-4.654
4.270933333333334,2.653,-4.672,4.998,4.326,10.769,-5.007
4.3043000000000005,2.749,-4.59,5.043,4.668,10.047,-4.913
4.337666666666666,3.0,-4.922,4.713,4.46,8.598,-5.085
4.371033333333333,2.505,-4.555,4.737,4.85,7.171,-5.538
4.4044,3.116,-4.941,5.012,4.927,5.549,-5.884
4.437766666666667,3.173,-4.887,4.716,4.69,3.572,-6.459
4.471133333333333,3.272,-4.99,4.764,4.786,1.745,-7.108
4.5045,3.356,-4.996,4.905,5.307,-0.542,-7.191
4.537866666666667,3.698,-5.209,4.932,5.884,-2.719,-8.086
4.571233333333334,3.474,-5.057,4.659,6.13,-4.349,-8.353
4.6046000000000005,3.434,-4.886,4.805,6.808,-5.713,-8.927
4.637966666666666,3.408,-5.169,4.926,7.813,-7.854,-9.458
4.671333333333333,3.611,-5.233,4.721,6.865,-10.108,-8.983
4.7047,3.292,-5.065,4.751,7.516,-11.554,-8.286
4.738066666666667,3.817,-4.987,4.517,7.413,-12.085,-7.85
4.771433333333333,3.599,-5.264,4.48,7.904,-12.548,-8.401
4.8048,3.839,-5.344,4.643,7.331,-13.328,-8.315
4.838166666666667,3.882,-5.442,4.558,8.09,-12.938,-8.509
4.871533333333334,3.253,-5.609,4.513,6.919,-13.324,-7.95
4.9049000000000005,3.113,-5.656,4.623,6.714,-13.057,-8.315
4.938266666666666,2.968,-5.901,4.582,7.397,-13.776,-9.293
4.971633333333333,2.262,-6.2,4.545,6.946,-13.721,-9.174
5.005,1.647,-5.665,4.633,6.201,-13.531,-9.246
5.038366666666667,1.672,-5.946,4.534,5.782,-13.197,-8.994
5.071733333333333,1.95,-5.656,4.638,5.526,-13.683,-8.844
5.1051,2.101,-5.514,4.586,5.67,-13.047,-9.003
5.138466666666667,2.291,-5.539,4.727,5.624,-13.291,-9.017
5.171833333333334,2.506,-5.766,4.787,5.768,-13.189,-9.042
5.2052000000000005,2.656,-5.928,4.871,5.744,-13.037,-9.268
5.238566666666666,2.812,-5.736,4.932,5.944,-13.054,-9.41
5.271933333333333,2.964,-5.738,5.095,5.958,-13.393,-9.694
5.3053,2.599,-5.902,5.045,5.466,-12.883,-9.663
5.338666666666667,3.132,-6.017,4.86,5.689,-13.143,-9.761
5.372033333333333,3.622,-6.182,4.729,5.715,-13.535,-9.795
5.4054,3.067,-6.067,5.014,5.148,-13.243,-10.03
5.438766666666667,3.557,-6.2,4.833,5.055,-13.506,-10.136
5.472133333333334,3.406,-6.438,4.815,4.707,-13.409,-10.283
5.5055000000000005,3.613,-6.28,4.65,4.548,-13.66,-10.617
5.538866666666666,3.645,-6.479,4.743,4.422,-13.851,-10.699
5.572233333333333,3.575,-6.549,4.682,4.435,-14.342,-10.728
5.6056,4.022,-6.335,4.882,4.619,-14.527,-10.74
5.638966666666667,3.859,-6.682,4.988,4.824,-14.231,-10.859
5.672333333333333,3.901,-6.664,4.982,4.484,-14.046,-10.676
5.7057,3.594,-6.523,5.024,4.09,-14.384,-10.766
5.739066666666667,3.801,-7.028,4.726,3.498,-14.501,-10.448
5.772433333333334,3.819,-6.792,4.938,3.55,-14.784,-10.85
5.8058000000000005,4.256,-6.879,5.103,3.717,-14.408,-10.666
5.839166666666666,3.689,-6.913,5.064,4.064,-13.674,-10.433
5.872533333333333,3.948,-7.184,5.017,3.964,-14.175,-10.512
5.9059,3.697,-7.064,5.197,4.262,-13.97,-10.562
5.939266666666667,3.568,-6.948,5.181,4.676,-13.672,-10.857
5.9726333333333335,3.685,-6.882,5.106,4.855,-13.812,-10.971
6.006,3.761,-6.638,5.107,4.712,-14.077,-10.968
6.039366666666667,3.841,-7.0,5.207,4.728,-14.112,-11.073
6.072733333333334,3.523,-6.991,5.144,4.58,-13.903,-10.823
6.1061000000000005,3.287,-6.654,5.128,4.999,-13.798,-10.835
6.139466666666666,3.395,-6.619,5.183,4.891,-13.636,-10.862
6.172833333333333,3.632,-6.578,5.267,5.144,-13.702,-10.904
6.2062,3.763,-6.743,5.185,5.266,-13.64,-11.001
6.239566666666667,3.272,-6.748,5.294,5.626,-14.137,-11.014
6.2729333333333335,3.149,-6.904,5.142,5.564,-13.833,-11.025
6.3063,3.6,-6.862,5.165,5.617,-13.792,-10.933
6.339666666666667,3.196,-6.776,5.187,5.446,-13.739,-10.902
6.373033333333334,3.098,-6.533,5.33,5.77,-13.835,-11.031
6.4064000000000005,3.041,-6.572,5.234,5.774,-14.024,-11.175
6.439766666666666,3.535,-6.833,4.948,5.726,-13.863,-11.052
6.473133333333333,3.299,-6.616,4.898,5.745,-13.675,-10.959
6.5065,3.31,-6.595,4.96,5.906,-13.763,-11.178
6.539866666666667,3.138,-6.546,4.831,5.984,-13.792,-11.112
6.5732333333333335,3.303,-6.46,4.893,5.899,-14.167,-10.964
6.6066,3.295,-6.666,4.813,6.119,-13.884,-10.919
6.639966666666667,3.557,-6.836,4.793,6.093,-13.993,-11.121
6.673333333333334,3.311,-6.629,4.905,6.394,-13.932,-11.267
6.7067000000000005,3.288,-6.555,4.866,6.26,-13.925,-11.185
6.740066666666666,3.063,-6.437,5.154,5.941,-14.1,-11.142
6.773433333333333,3.326,-6.639,4.887,5.911,-14.13,-11.281
6.8068,3.277,-6.642,4.796,6.0,-13.881,-11.329
6.840166666666667,3.367,-6.574,4.984,6.273,-14.02,-11.909
6.8735333333333335,3.713,-6.414,4.987,6.584,-13.88,-12.008
6.9069,3.165,-6.782,4.939,6.907,-13.7,-12.425
6.940266666666667,3.488,-6.511,5.043,6.845,-13.233,-12.466
6.973633333333334,3.366,-6.927,4.81,6.043,-12.896,-12.396
7.007000000000001,3.37,-6.632,4.791,5.462,-12.431,-13.0
7.040366666666666,3.669,-6.71,4.708,4.288,-10.632,-13.998
7.073733333333333,3.659,-6.904,4.701,2.906,-8.982,-15.671
7.1071,3.828,-7.026,4.683,1.743,-6.562,-16.815
7.140466666666667,3.894,-6.821,4.623,0.845,-4.417,-17.931
7.1738333333333335,3.874,-6.87,4.659,-0.462,-1.472,-19.281
7.2072,3.768,-6.987,4.705,-1.676,0.377,-20.719
7.240566666666667,3.684,-6.716,4.712,-2.545,2.626,-21.598
7.273933333333334,4.082,-7.105,4.7,-2.973,4.009,-22.941
7.307300000000001,3.845,-6.846,4.53,-2.882,5.753,-24.004
7.340666666666666,3.87,-6.714,4.856,-2.959,7.057,-24.117
7.374033333333333,3.765,-6.894,4.921,-3.589,8.137,-24.218
7.4074,3.949,-6.926,4.775,-3.998,8.986,-24.566
7.440766666666667,3.665,-6.784,4.983,-3.624,9.11,-24.538
7.474133333333333,3.578,-7.048,4.69,-3.637,9.257,-24.463
7.5075,3.94,-7.015,5.362,-3.212,9.366,-24.534
7.540866666666667,3.149,-6.875,5.144,-3.512,8.994,-24.591
7.574233333333334,2.893,-6.912,5.075,-3.718,8.662,-24.462
7.6076,3.123,-6.979,5.176,-2.978,9.338,-24.481
7.640966666666666,3.395,-7.102,5.035,-3.217,9.045,-24.214
7.674333333333333,3.96,-7.182,5.112,-3.284,8.229,-23.555
7.7077,4.086,-7.109,5.055,-3.102,7.334,-22.943
7.741066666666667,3.42,-7.14,5.087,-2.323,6.142,-22.204
7.774433333333333,3.725,-7.061,4.843,-0.915,4.385,-20.764
7.8078,3.424,-7.035,4.989,0.746,2.338,-19.607
7.841166666666667,3.403,-6.817,5.064,2.599,0.728,-18.737
7.874533333333334,3.593,-6.918,4.921,4.56,-2.085,-18.246
7.9079,3.779,-6.918,4.929,6.837,-4.08,-17.288
7.941266666666666,3.827,-7.01,4.712,8.403,-5.472,-17.127
7.974633333333333,3.72,-6.794,4.724,8.797,-7.026,-16.74
8.008000000000001,3.429,-6.61,4.712,8.811,-8.051,-16.308
8.041366666666667,3.444,-6.942,4.505,9.825,-9.045,-16.54
8.074733333333333,3.529,-6.664,4.894,10.046,-9.186,-16.427
8.1081,3.52,-6.746,4.806,10.338,-9.553,-16.195
8.141466666666666,3.709,-6.607,4.844,10.588,-9.977,-16.616
8.174833333333334,3.592,-6.688,4.798,10.745,-10.598,-16.777
8.2082,3.219,-6.757,4.853,10.768,-10.948,-16.542
8.241566666666667,3.433,-6.924,4.757,10.822,-11.761,-16.463
8.274933333333333,3.549,-6.783,4.768,11.118,-11.921,-16.441
8.308300000000001,3.342,-6.708,4.828,11.198,-12.158,-16.278
8.341666666666667,3.568,-6.712,4.699,10.769,-12.274,-15.897
8.375033333333333,3.37,-6.605,4.731,11.18,-12.374,-15.954
8.4084,3.335,-6.532,5.084,11.018,-12.511,-15.52
8.441766666666666,3.333,-6.629,4.923,11.059,-12.858,-15.594
8.475133333333334,3.216,-6.382,4.801,11.394,-13.001,-15.366
8.5085,2.999,-6.505,4.946,11.07,-12.774,-14.972
8.541866666666667,3.201,-6.692,4.993,10.878,-12.866,-14.708
8.575233333333333,2.955,-6.629,4.971,10.953,-12.665,-14.193
8.608600000000001,3.358,-6.856,5.0,10.902,-12.722,-14.091
8.641966666666667,3.299,-6.934,4.823,10.394,-12.732,-13.964
8.675333333333333,2.915,-6.823,4.847,10.431,-12.581,-13.931
8.7087,3.291,-7.004,4.768,9.916,-12.406,-13.356
8.742066666666666,3.388,-6.968,4.83,9.886,-12.184,-13.565
8.775433333333334,3.223,-6.797,4.988,10.013,-12.15,-13.227
8.8088,3.152,-6.762,4.992,10.046,-11.966,-13.038
8.842166666666667,3.08,-6.637,4.932,9.697,-11.88,-12.689
8.875533333333333,2.742,-6.52,4.81,9.699,-12.021,-12.364
8.908900000000001,2.534,-6.556,4.812,9.953,-11.88,-12.441
8.942266666666667,2.689,-6.737,4.835,9.582,-11.529,-12.026
8.975633333333333,2.958,-6.697,5.085,9.24,-11.461,-11.619
9.009,3.086,-6.772,4.985,9.124,-11.022,-11.507
9.042366666666666,2.745,-6.665,5.206,8.985,-11.081,-10.963
9.075733333333334,2.492,-6.873,4.995,9.19,-10.869,-11.01
9.1091,2.535,-6.714,4.75,9.826,-10.744,-11.19
9.142466666666667,2.609,-6.566,4.974,9.382,-10.568,-10.795
9.175833333333332,2.549,-6.477,5.084,9.167,-10.292,-10.491
9.2092,2.53,-6.605,4.861,9.191,-10.316,-10.08
9.242566666666669,2.697,-6.533,5.023,9.594,-9.609,-9.578
9.275933333333333,2.674,-6.885,4.704,9.703,-9.012,-9.04
9.3093,2.364,-7.004,4.942,10.43,-8.176,-9.053
9.342666666666666,2.326,-6.809,4.846,10.532,-8.048,-8.803
9.376033333333334,2.191,-6.704,4.776,10.465,-7.243,-8.296
9.4094,2.33,-6.851,4.832,10.809,-7.028,-7.828
9.442766666666667,2.526,-6.902,4.913,10.605,-6.449,-6.995
9.476133333333332,2.128,-6.792,4.967,10.395,-6.438,-6.326
9.5095,2.334,-6.748,4.945,10.781,-5.851,-5.626
9.542866666666669,2.614,-6.825,4.754,11.014,-5.189,-4.826
9.576233333333333,2.682,-6.642,4.882,10.398,-4.699,-4.468
9.6096,2.334,-6.652,4.982,8.633,-3.54,-3.966
9.642966666666666,2.212,-6.693,5.049,8.064,-2.033,-3.339
9.676333333333334,2.216,-6.593,5.14,8.293,-1.285,-2.913
9.7097,2.526,-6.727,4.795,7.826,-0.385,-2.596
9.743066666666667,2.756,-6.74,4.638,7.997,0.443,-2.418
9.776433333333332,1.897,-6.233,5.129,8.59,1.148,-2.418
9.8098,2.287,-6.383,4.909,8.616,1.404,-2.38
9.843166666666669,2.304,-6.211,4.791,8.428,1.981,-2.051
9.876533333333333,2.199,-6.578,4.741,8.403,2.067,-2.079
9.9099,2.288,-6.721,4.645,8.826,2.027,-1.991
9.943266666666666,2.398,-6.733,4.848,9.13,2.058,-1.949
9.976633333333334,2.621,-6.695,4.497,9.297,2.143,-1.89
10.01,2.547,-6.797,4.399,9.351,2.015,-2.12
10.043366666666667,2.108,-6.527,4.847,9.477,2.292,-1.899
10.076733333333332,2.12,-6.708,5.011,9.517,2.15,-2.141
10.1101,2.013,-6.724,5.185,9.671,2.143,-2.23
10.143466666666669,2.091,-6.59,4.977,9.947,2.294,-2.303
10.176833333333333,1.75,-6.683,5.105,9.83,2.355,-2.449
10.2102,1.911,-6.484,5.031,9.922,2.429,-2.426
10.243566666666666,2.05,-6.765,5.112,10.071,2.575,-2.362
10.276933333333334,2.001,-6.546,4.872,10.417,2.479,-2.433
10.3103,1.71,-6.377,5.188,10.394,2.549,-2.438
10.343666666666667,1.753,-6.541,5.127,10.09,2.571,-2.451
10.377033333333332,1.893,-6.425,4.951,10.031,2.454,-2.297
10.4104,1.9,-6.602,4.881,10.481,2.157,-2.547
10.443766666666669,1.801,-6.681,4.755,10.39,2.531,-2.198
10.477133333333333,2.103,-6.883,4.76,9.939,2.473,-2.378
10.5105,1.819,-6.911,4.776,10.127,2.605,-2.496
10.543866666666666,1.362,-6.503,5.1,10.355,2.569,-2.478
10.577233333333334,1.897,-6.673,5.063,10.458,2.762,-2.513
10.6106,1.566,-6.497,5.033,10.521,2.956,-2.448
10.643966666666667,1.566,-6.58,5.03,10.63,3.273,-2.598
10.677333333333332,1.795,-6.469,5.052,10.349,3.285,-2.676
10.7107,1.702,-6.401,5.226,10.605,3.17,-2.793
10.744066666666669,1.541,-6.318,5.152,10.598,3.2,-2.884
10.777433333333333,1.956,-6.367,5.093,10.437,2.918,-2.919
10.8108,1.885,-6.677,5.18,10.248,3.064,-2.961
10.844166666666666,1.874,-6.771,5.042,10.499,3.191,-2.86
10.877533333333334,1.997,-6.59,4.956,9.881,3.096,-3.108
10.9109,1.535,-6.426,5.108,9.901,3.145,-2.963
10.944266666666667,1.59,-6.54,5.029,10.137,3.289,-2.896
10.977633333333332,1.365,-6.479,5.423,10.231,3.289,-2.782
11.011,1.618,-6.265,5.45,10.157,3.269,-2.942
11.044366666666669,2.018,-6.903,5.096,9.98,3.213,-2.881
11.077733333333333,1.559,-6.65,5.169,10.07,3.001,-2.882
11.1111,1.673,-6.601,5.195,10.009,3.066,-2.76
11.144466666666666,1.43,-6.586,5.181,9.877,3.01,-2.95
11.177833333333334,1.23,-6.594,5.16,9.892,2.961,-2.869
11.2112,1.459,-6.816,5.132,9.771,3.081,-2.856
11.244566666666667,1.572,-6.549,5.021,9.983,3.219,-3.16
11.277933333333332,1.505,-6.57,5.07,10.015,3.311,-3.054
11.3113,1.293,-6.633,5.092,9.862,3.304,-3.178
11.344666666666669,1.436,-6.883,5.131,9.95,3.268,-3.009
11.378033333333333,1.518,-6.988,5.223,9.901,3.199,-3.191
11.4114,1.702,-7.026,5.351,9.796,3.274,-3.139
11.444766666666666,1.754,-7.183,5.21,9.907,3.342,-3.026
11.478133333333334,1.7,-6.817,5.049,9.719,3.432,-3.044
11.5115,1.906,-6.985,5.217,9.815,3.288,-3.113
11.544866666666667,1.676,-7.059,5.328,9.691,3.3,-3.164
11.578233333333332,1.387,-7.099,5.186,9.757,3.347,-3.011
11.6116,1.464,-6.925,5.162,9.575,3.243,-3.06
11.644966666666669,2.09,-7.006,5.002,9.733,3.207,-3.115
11.678333333333333,1.756,-7.477,4.98,9.738,3.377,-3.014
11.7117,2.0,-7.436,4.789,9.741,3.097,-3.091
11.745066666666666,1.766,-7.424,5.039,9.843,3.109,-3.095
11.778433333333334,1.847,-7.164,5.055,10.046,2.9,-3.096
11.8118,2.067,-7.026,4.94,10.204,2.911,-3.083
11.845166666666668,1.609,-6.932,4.889,10.093,2.852,-3.131
11.878533333333332,1.588,-7.0,5.031,9.66,3.023,-2.92
11.9119,1.441,-6.924,5.143,9.725,3.194,-2.721
11.945266666666669,1.546,-6.953,4.821,9.845,3.222,-2.702
11.978633333333333,1.836,-6.83,5.248,9.657,3.154,-3.289
12.012,1.748,-7.037,5.082,9.752,3.207,-2.999
12.045366666666666,1.839,-6.976,4.93,9.78,3.352,-2.921
12.078733333333334,1.94,-6.971,4.915,10.147,3.155,-2.951
12.1121,1.565,-6.817,5.025,10.229,2.907,-2.807
12.145466666666668,1.819,-7.098,4.795,10.215,2.802,-3.046
12.178833333333332,1.476,-6.612,4.967,9.35,3.018,-2.988
12.2122,1.705,-6.981,5.031,9.701,2.894,-2.981
12.245566666666669,1.931,-6.914,4.946,9.868,2.888,-3.012
12.278933333333333,1.344,-7.136,4.931,9.771,2.717,-3.107
12.3123,1.308,-6.9,5.069,9.759,2.69,-3.193
12.345666666666666,1.196,-6.825,5.244,9.813,3.003,-3.167
12.379033333333334,1.281,-7.043,5.453,9.756,2.978,-3.191
12.4124,1.234,-6.749,5.615,9.784,2.929,-3.138
12.445766666666668,1.187,-6.893,5.325,9.813,2.994,-3.097
12.479133333333332,1.627,-6.946,5.329,9.725,2.803,-3.352
12.5125,1.685,-6.693,5.589,9.557,2.769,-3.368
12.545866666666669,1.526,-6.94,5.361,9.263,2.881,-3.51
12.579233333333333,1.236,-6.944,5.413,9.31,2.94,-3.433
12.6126,1.057,-6.762,5.365,9.479,2.976,-3.522
12.645966666666666,1.196,-6.913,5.212,9.519,3.057,-3.422
12.679333333333334,1.458,-7.114,5.247,9.576,3.145,-3.49
12.7127,1.424,-7.175,4.985,9.687,3.34,-3.327
12.746066666666668,1.27,-6.853,5.176,9.608,3.051,-3.399
12.779433333333332,0.804,-6.992,5.293,9.687,3.377,-3.355
12.8128,0.997,-6.847,5.091,9.462,3.112,-3.557
12.846166666666669,0.641,-6.528,5.354,9.502,3.012,-3.494
12.879533333333333,1.092,-6.877,5.08,9.156,2.842,-3.596
12.9129,1.14,-6.922,5.152,9.37,2.901,-3.579
12.946266666666666,1.231,-6.813,5.194,9.518,2.972,-3.742
12.979633333333334,1.349,-7.021,5.01,10.077,2.965,-3.721
13.013,1.353,-7.057,5.17,9.432,2.921,-3.761
13.046366666666668,1.533,-7.164,5.075,9.97,3.008,-3.902
13.079733333333332,1.015,-6.914,5.225,9.725,3.028,-3.496
13.1131,1.294,-7.058,5.152,9.808,3.037,-3.448
13.146466666666669,1.47,-7.078,5.18,9.809,3.406,-3.345
13.179833333333333,1.618,-6.897,5.077,10.094,3.242,-3.384
13.2132,0.857,-6.581,5.22,9.691,3.25,-3.344
13.246566666666666,1.21,-6.408,5.255,9.84,3.168,-3.397
13.279933333333334,1.118,-6.433,5.212,9.849,3.204,-3.539
13.3133,1.163,-6.695,5.178,9.86,3.172,-3.557
13.346666666666668,0.972,-6.568,5.203,9.461,3.378,-3.441
13.380033333333332,1.029,-6.446,5.335,9.557,3.396,-3.418
13.4134,1.386,-6.656,5.077,9.4,3.463,-3.393
13.446766666666669,1.863,-6.868,4.971,9.521,3.322,-3.464
13.480133333333333,1.316,-6.673,4.867,9.549,3.261,-3.444
13.5135,1.237,-6.935,4.77,9.429,3.392,-3.576
13.546866666666666,1.393,-6.974,4.519,9.662,3.106,-3.553
13.580233333333334,1.637,-6.914,4.759,9.459,3.424,-3.362
13.6136,1.795,-6.86,4.746,9.449,3.497,-3.481
13.646966666666668,1.474,-6.528,4.852,9.497,3.361,-3.652
13.680333333333332,1.519,-6.886,4.824,9.529,3.55,-3.44
