group,label,s1_pitch_std,s2_pitch_std,s1_pitch_mean,s2_pitch_mean,inter_pitch_diff_mean,inter_pitch_corr,s1_yaw_std,s2_yaw_std,s1_yaw_mean,s2_yaw_mean,inter_yaw_diff_mean,inter_yaw_corr,s1_roll_std,s2_roll_std,s1_roll_mean,s2_roll_mean,inter_roll_diff_mean,inter_roll_corr
g1,Main-Con,2.47064617778873,4.810284797607167,7.959337320574163,9.054815789473684,3.8333110047846892,0.10216475390632056,10.793977167642634,5.956830661577544,-25.738224880382777,16.13152153110048,41.869746411483256,-0.47246433139158,3.1709182162765357,3.044580648785557,-4.019227272727273,-3.462552631578947,4.104842105263158,-0.3392503442387027
g1,Meta-Con,3.9833368980704305,2.5689991708182043,5.43004326923077,8.87083173076923,5.143192307692308,-0.08321333919094415,6.663625672952363,3.48968332814684,-30.685081730769234,19.616283653846153,50.30136538461538,0.09226951813522222,3.879939790339916,0.9443659234141363,-4.534076923076923,-2.810913461538462,3.470538461538462,-0.4595118717117147
g1,Meta-Con,7.930621980698497,2.7706882109792033,1.6468165137614679,7.760972477064221,7.375610091743121,0.19010456726867334,8.586264047843404,6.202932646236428,-27.459419724770644,21.231493119266055,48.69091284403669,-0.5573299382656639,3.540656838935676,2.373250871719211,-5.653243119266055,-2.871032110091743,3.583229357798165,0.5354364953687751
g1,Main-Con,1.645422982464914,2.53227930939901,9.952966666666665,8.474459259259259,2.1518234567901238,0.45157021263171004,6.297184945916235,4.869095173254104,-25.464128395061728,22.10530987654321,47.56943827160493,0.3501126162473001,2.345220976887648,2.033501810044177,-10.60869012345679,-1.111332098765432,9.498051851851853,0.021873027806398035
g1,Main-Style,1.8891578893591279,0.8280930525120755,10.952357142857142,9.021173469387755,2.3386122448979596,-0.7756146631899362,0.38518221757003407,1.4004162341482551,-21.59117346938776,20.76557142857143,42.356744897959175,0.1590430310861622,0.7201936875674727,0.37048842796736847,-9.465795918367347,-0.03735714285714286,9.428438775510205,-0.4973561665883302
g1,Main-Style,0.9148261734443892,0.9199821029724333,10.644873786407768,8.364225242718447,2.2985514563106797,-0.6244612196033748,4.599362683756552,0.8141759604851161,-25.059976699029125,16.1191145631068,41.17909126213592,0.12255183129072864,2.4909659260381023,0.306694745095486,-6.360543689320388,0.05068737864077671,6.411231067961165,-0.28679672328590217
g1,Meta-Con,6.930574110144876,2.1811441245142666,6.118337520938025,8.581795061728396,5.3271817420435505,0.0913296289680808,17.75549681932097,7.658828431142391,-21.662593802345057,20.39665020576132,42.4979824120603,-0.305993096601474,4.604852061402657,1.868462356022018,-4.673333333333334,-1.2496238683127572,5.673129815745393,-0.08574602061997799
g1,Main-Con,3.171537985723325,2.406232760627611,4.711917864476385,7.116862422997947,3.4373264887063657,0.13414423684933247,9.181088190177633,4.480155144993501,-19.753782340862422,17.181260780287474,36.9350431211499,0.5867306698557929,5.6496253368432,1.9650318684928827,1.9043388090349078,-3.0437268993839837,5.474759753593428,0.1295437298852442
g1,Other,4.971427472975217,6.7486842975109695,9.552606334841629,9.209227906976745,6.642009302325582,-0.13682625236663853,10.272723131169913,12.65210782139821,-12.938943438914027,10.822574418604653,23.88577441860465,0.07039402894364952,3.9553522909578374,5.307112048185783,0.6493597285067871,-4.990523255813954,6.510679069767441,0.20523588688213676
g1,Main-Con,1.890879458838657,2.3194142075716124,9.603764227642277,8.966800813008131,1.6146544715447155,0.6417108973994043,13.090816831594228,11.946819439539366,-43.48866260162602,19.50480487804878,62.9934674796748,-0.04026804782167911,1.723173838700153,1.3919090480197274,-1.0942764227642277,-0.1715000000000001,1.795670731707317,0.2717838909073225
g1,Main-Con,2.6926780752491943,3.8747833788677903,10.678540192926045,10.892048231511255,2.9022604501607714,0.09894805768583213,12.64999374636331,18.754764901781282,-45.41702893890675,48.052038585209,93.46906752411574,-0.3085230312857101,4.019593172282062,2.791350515637786,-6.2602604501607715,-3.7891221864951765,4.959427652733119,-0.11283472292809045
